Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,predicted_heating_oil,predicted_heating_oil_log
2,59,10,29.2,7,167.09664209678988,160.27434820503666
9,83,4,64.6,1,222.2772650053636,218.66598401141985
2,56,10,17.0,8,149.73657334731806,145.99256615329807
7,73,3,39.1,2,178.2882993919692,172.3825397154923
2,77,6,38.5,2,153.96328878576475,151.26193749100347
5,58,2,41.9,6,201.8146778917736,192.77619286861963
5,71,8,50.9,1,190.6727556826149,183.83182851774208
6,82,3,20.5,1,128.19153077505823,132.9385842749593
10,81,2,38.6,2,182.0707542777942,176.83206016459988
8,63,5,42.6,1,193.9268384903927,186.91693942454782
7,48,6,55.8,5,240.65305463064175,236.43043539497447
8,59,7,69.0,3,253.44513865486152,254.69514301182292
2,48,1,46.6,8,214.4277872719079,204.17420977838754
8,55,7,36.6,3,195.48042666140566,187.57176300033035
8,62,6,70.0,1,246.5769708115397,246.41910369040494
4,49,5,46.5,1,198.15015912740284,189.41514424780127
2,74,5,70.8,1,214.8329287012989,208.21517492908922
10,78,6,51.9,5,218.6887355006869,213.56501069264766
7,66,5,67.4,8,256.6883231046537,257.9971301938545
8,63,7,21.4,1,153.36751151266986,151.10203718505616
3,80,10,24.4,4,134.07418924341545,136.3366860754659
3,81,10,64.8,2,203.4812788367223,196.80280043692576
4,80,9,18.4,7,136.2132333300927,137.54616316357308
2,78,8,36.3,7,164.40432501725536,159.04813860425466
2,74,10,22.2,2,124.94630864307905,129.82640117992395
9,90,5,25.5,7,160.87521453275826,157.7914755841025
10,44,6,17.6,6,186.36251761141745,177.84286090399004
3,63,8,57.8,3,209.37605009999723,201.40436370099496
3,38,5,24.9,1,162.9146852129086,156.6394533133714
5,79,9,58.0,2,200.17303892182449,193.61807641802739
9,38,6,72.5,3,282.3474491524321,294.468382931408
8,83,5,35.8,8,185.82411590537708,179.06979591790218
7,69,8,15.5,2,136.11867952811983,138.05128709607496
7,73,9,18.0,8,156.21147193616537,152.68123764353336
4,73,5,34.7,8,177.08927607525465,169.7655312438437
6,41,7,46.8,1,212.9850409777019,204.64739445019444
10,63,3,66.1,5,259.18910542109336,262.64465437446626
8,71,5,31.4,1,165.7349173702263,161.6515052130934
9,40,6,53.6,6,254.27198982489693,253.45997776709936
4,38,8,67.5,3,253.33359273720114,251.70002950264953
5,46,5,22.8,1,159.6494516146965,154.71841761447521
2,46,2,66.7,4,241.4324882341612,236.17044656130312
7,71,7,70.1,3,241.26660002487037,239.7071097822864
8,64,9,31.6,3,177.8195928851253,171.5635945134514
9,71,1,47.2,5,212.91744707876015,206.29335396252972
10,59,10,37.3,5,206.80149439153763,199.4129072116416
3,51,3,28.3,6,174.2598239545747,166.08621652503567
6,60,8,49.2,5,213.51569111431667,205.77194888803297
7,59,10,70.4,5,258.06505368434176,260.2727471246505
9,46,10,36.5,6,215.9158335833862,207.79587573352802
10,67,10,45.2,4,211.66171285918327,205.3755076665514
8,90,3,60.8,4,214.83432719203768,209.8941457675458
9,50,3,69.0,7,278.4877085572533,288.4167809684706
3,85,8,22.0,4,125.53442961606719,130.5453951690914
2,48,4,65.6,7,246.75470797069326,242.34361283597192
8,89,6,33.6,1,154.08410391452958,153.0640481447134
9,66,7,33.2,3,183.30756336962418,176.81993493714486
10,55,10,69.9,6,275.26628917218125,285.0044294572479
6,70,10,53.0,5,211.67346877817596,204.5904424684441
7,52,7,30.7,3,183.0644024606977,175.3695424247954
2,77,8,47.0,2,169.72506640909748,164.37404745330824
6,83,8,36.1,2,159.180397406085,156.45991285935585
8,70,9,40.3,1,182.76729461852779,176.83720115411842
5,83,7,22.9,3,133.66012752291965,136.52877091956242
4,66,1,63.2,2,218.92577711260057,212.17426356442814
4,75,2,19.4,6,140.5370526567114,140.43783756763213
3,38,10,43.9,2,201.22020896045825,191.50882373032465
3,48,9,39.4,3,187.3418342498182,178.46184079214058
6,38,9,23.5,8,193.22559370853858,182.9615855572159
3,87,4,67.4,2,204.26817744776187,197.8415439459408
2,49,10,42.7,1,182.38139652617645,174.16639149009546
3,79,4,51.3,5,190.19368445202312,182.63047564326902
2,75,6,21.5,2,123.463865998436,128.7781745954593
7,78,2,32.1,5,170.35036731861365,165.080310255857
4,60,4,57.8,5,222.86822038800761,215.56642160143147
5,81,6,25.4,4,143.48556630766905,143.47935350870887
10,46,9,58.4,1,245.61994169000593,244.38286085170697
8,73,10,71.5,3,245.48266124471655,245.61420154134532
6,50,10,46.8,1,204.62734612927616,196.58943944746048
7,87,5,51.4,4,195.4240787556501,189.22509530571193
10,41,10,65.5,3,269.58665730109976,276.1289957048916
5,64,3,40.9,3,185.021586237958,177.4777775916758
6,87,10,32.6,8,167.71666037122387,162.87659562423445
8,58,2,39.6,7,212.1260200748838,203.8828164834648
3,64,10,15.2,2,124.19823317945043,128.98077050740548
5,54,1,46.7,3,205.06861006130856,196.41485212518464
6,58,5,29.6,3,172.28572672217146,165.85475658690072
6,60,1,62.4,6,242.96482279081644,239.65530758184016
5,48,5,72.1,5,264.07176622366404,266.8132878512658
8,41,8,18.5,4,176.3138176390152,168.60741037912402
4,69,8,40.5,4,178.35759764165593,171.4745345254794
4,89,5,45.7,8,184.0429723425062,177.09234896868244
10,89,4,26.6,3,155.17253937800865,153.86013412235414
7,83,1,33.7,4,166.04958309308637,161.82747703176113
6,58,10,71.8,6,260.9218474727103,263.57415348385734
3,63,9,35.9,6,177.17130830724716,169.54399403594306
9,67,6,60.0,4,236.60653614946554,233.74178650879833
7,83,3,39.1,5,179.10055694062356,173.18386023642353
7,42,7,29.9,1,183.90290815922515,175.89008931024932
5,44,6,22.7,2,164.18736630319225,158.1948481715581
7,59,4,26.1,8,184.63214134857222,176.2283186995069
7,67,3,45.9,8,215.40508687758822,207.70462929075057
10,71,10,38.7,6,202.19471223523945,195.27429223955167
5,40,8,52.7,5,233.70029706314745,226.93424633132526
8,61,7,67.9,7,262.2922454559773,265.8619327784047
7,70,10,16.8,3,140.52556281735843,141.23158182158076
7,75,1,28.4,3,159.7841716193281,156.30763296659026
10,83,3,70.3,1,237.09992079122992,236.5618279061277
9,76,1,40.2,6,198.46532641643878,191.35036865953765
5,51,5,26.2,8,183.92617945688175,174.7628800333721
4,70,7,24.5,8,159.9969872377012,155.07391613641317
7,81,10,33.6,6,172.3270997121607,167.03034814721946
6,63,3,49.6,1,199.88817715608096,192.42198227904245
6,76,1,23.0,5,151.17548121243354,148.98592925555775
8,46,1,18.5,4,173.21790095047197,165.98780920970603
7,85,4,45.3,7,195.276709617006,188.30623899654444
7,47,5,70.7,2,260.452585262104,263.0480807462429
6,85,2,67.5,5,227.56168361797955,223.2919930320868
2,57,5,49.8,7,208.7920010347023,199.20590981833425
7,63,4,65.6,6,249.72516103304508,248.95403406621824
7,46,7,63.2,5,256.24564044323756,256.4699582083065
5,44,2,53.6,3,226.6660151815337,219.26143767553384
8,73,2,72.1,4,251.2165194826539,252.51113582334298
7,80,9,71.6,4,239.09976396000434,237.58535537758564
8,48,5,60.0,8,262.1347002974795,264.03666387649304
3,55,10,47.2,8,211.70999433840345,202.29004886445742
2,74,3,71.5,7,235.52439939657154,230.55827299669383
10,41,2,16.4,2,174.73708109739573,167.7308912457884
9,85,5,71.3,5,245.73724450143686,246.50503047685956
4,61,8,36.8,3,175.1263197490993,168.28644697570908
10,38,8,31.9,3,208.83427889207434,200.40461956967593
6,64,7,21.6,7,164.21458240167667,158.68572131528538
9,63,2,57.5,1,226.55281939496948,221.96195930135607
7,86,3,18.5,1,124.75739716211369,130.87653433219816
10,50,8,21.6,7,191.54388503658706,183.0087455231833
10,89,3,45.2,5,196.95853084844356,191.1822083260454
10,69,3,23.7,4,170.401995942651,165.28028666185733
9,52,7,67.3,7,272.81158106068585,280.3349348873022
4,43,10,24.1,4,169.49787607574137,162.2160897818881
6,61,1,39.2,7,201.26859264470588,192.37957862631555
2,62,9,21.8,1,131.6279528010288,134.00804413834638
3,65,6,37.8,4,173.23602088662162,166.4654355404443
8,53,8,65.4,6,261.1580392359214,263.85370021227783
7,60,10,37.1,3,187.7123651935479,180.31078409122796
5,61,2,34.7,4,179.21804693139285,171.7514123661179
8,47,8,33.9,5,203.47044385704754,194.66850617480878
4,73,5,66.0,2,217.43753403081593,211.19334494799693
7,62,7,50.7,4,215.46766969880736,208.43174314883726
3,76,10,40.5,2,161.74599135456913,157.77777392165257
10,73,10,36.4,4,189.75923862375808,183.44951684882056
8,64,3,56.5,2,222.9416377851963,217.46139862289516
5,59,7,68.4,3,240.802259393606,237.63488638384064
4,69,7,44.9,4,186.87999350336094,179.29478568086836
5,82,4,29.3,7,159.8726907955277,155.87888318544609
9,63,3,61.5,5,246.6309449857037,245.63903587407935
5,56,10,48.5,1,198.8013471310518,190.88833436421658
2,75,4,48.9,8,194.7874408300111,186.04352345056978
6,39,2,35.1,1,193.42882824510616,184.3804668541719
6,46,9,56.4,7,245.49414938245985,241.71581948899285
4,55,2,23.7,2,153.4024316344474,149.82417039892053
2,74,5,56.4,7,206.53270669718,198.05732708067143
9,43,2,55.8,4,250.21500770767784,248.74553371677433
9,79,9,34.3,8,189.57702103471087,182.67504131560142
2,62,2,54.5,2,198.05558749842362,189.53463070405488
5,45,2,22.2,5,172.58768046954737,164.74915023332647
6,63,8,16.9,6,152.82457971218304,149.6019030578776
3,40,5,67.3,3,247.91663867737873,244.4516607230831
8,41,4,43.0,7,232.99159226811537,226.19578393590177
4,78,8,67.4,8,234.21817931851496,229.7059745090722
5,43,6,40.0,1,194.69522886862177,185.82197504869663
3,41,9,21.5,1,153.14566752984499,149.06526096773186
3,40,3,21.3,7,173.71367539576306,164.78333092371656
2,86,5,44.6,8,176.89432249596823,170.05117619674033
6,55,4,62.8,2,234.86206677713153,230.35839415763198
7,57,7,17.6,5,160.21247755782775,155.47903076840362
8,88,8,65.4,2,218.0674051083633,213.97435966148885
5,47,4,63.6,4,245.83275330561756,242.56899549751546
6,43,1,31.2,7,201.74214335514608,191.62012219288974
7,85,9,62.9,7,227.75953644322155,223.52897046137568
3,63,2,47.9,3,191.67351964671508,183.3342323640984
3,40,1,64.8,6,253.39340912370116,250.610396437954
6,56,4,52.1,5,223.2056653097241,216.06037003100212
9,49,1,33.0,3,198.77456311235613,190.4280291295615
10,85,1,48.9,5,207.8085148076508,202.0365194644768
8,59,10,15.5,5,157.7913715687953,153.85209522920135
10,50,7,24.6,4,187.90792390139268,180.093102886588
4,86,7,65.8,1,202.23477793448038,196.16956216982783
5,62,9,58.4,2,215.706667677104,208.80415801069378
7,46,4,62.6,3,249.30776581492316,247.69522675754428
10,70,5,43.4,3,203.3657553401432,196.87310282583874
4,48,5,50.1,5,218.51740309270647,209.8282843946173
6,55,5,67.8,4,250.50086578055146,249.58851621647995
8,47,5,44.4,3,217.58187094831953,209.98841357399755
10,56,8,67.6,1,254.55350573062228,256.99890097384605
9,69,6,34.1,8,198.4245724419558,190.58436853053726
5,84,5,44.4,4,177.08706132843105,171.33071511628089
7,81,6,38.1,8,187.9103745384577,180.76788648039937
10,74,8,46.7,2,202.44374724751003,196.51247147699965
8,79,2,26.5,8,172.20029303072144,166.37977281973983
8,42,2,19.9,3,176.0029023087177,168.40139480250804
6,84,2,49.1,5,193.53827069063001,186.68186992578495
10,84,3,42.9,4,193.77475007003034,187.8761670031224
6,71,9,42.5,1,178.40005225734075,172.55213599792975
4,86,4,31.5,2,140.8939548654543,141.91008699683428
2,62,9,42.7,2,174.42915274325796,167.6124268410395
4,60,1,65.1,6,240.41487043022425,236.00650876702926
7,61,9,48.3,4,211.42853555667318,204.05224412330872
10,55,1,66.7,7,273.9726086681652,282.34075496154105
10,64,9,63.1,8,261.06330073281583,264.7571945183153
5,50,6,39.0,2,189.88286262286786,181.44400844597618
3,71,8,50.2,7,200.68224968866517,192.14189605969307
8,79,7,26.8,4,159.20523035906362,156.2001528781327
4,82,7,39.1,2,158.24699686183803,155.3097436402845
3,70,5,64.7,6,226.4159640271933,219.99612570049246
5,86,9,18.4,2,118.99436999179827,126.72026583708693
3,50,6,24.7,6,167.76656111313883,160.54110615019775
3,63,9,25.5,6,157.44944002943646,152.8593835155832
8,87,1,55.3,4,207.36891980286612,201.53774129966018
8,55,5,34.7,3,192.23445006052972,184.33822893682122
5,51,8,55.8,7,236.354235131128,230.5342156497859
8,89,5,52.8,8,212.8470456668284,206.82394993254715
7,84,10,20.6,1,129.22824440657604,134.049486251932
4,87,10,60.6,5,203.64045515003477,196.95036089452944
5,82,4,37.6,6,172.44442871022858,166.69818696015096
8,70,6,31.3,1,166.23587876447004,162.04689483881782
2,51,3,22.9,2,147.51327657745358,144.79483829731873
8,75,9,69.8,6,250.20266642849955,251.11051953556654
7,58,6,46.7,4,211.53735728508116,203.84612868105296
3,84,6,62.6,8,216.4230696734599,209.38226183452102
9,50,9,72.0,8,286.2733679793861,300.440608800118
10,77,8,38.0,5,192.84176624366592,186.4484255752898
6,41,10,24.0,4,178.7165420187249,170.4743442786599
7,78,9,17.6,7,147.9394922207355,146.60777750507557
4,77,1,45.7,6,188.85090539817523,181.10769797775058
2,56,7,52.2,6,210.6874375983905,201.41061504049586
6,86,6,25.1,3,139.2382463304993,140.85263374328568
8,64,7,32.5,1,173.5476899757869,168.05892964025878
9,56,8,54.5,4,235.3800007584468,231.40650533224655
7,46,10,16.4,6,170.12947769067057,163.0576797606242
9,53,1,57.8,5,248.66280067066947,247.30381299002516
7,62,4,21.4,7,169.94417414660168,163.49321252374622
6,51,1,28.2,6,185.9323268008555,177.0448083660416
2,59,2,71.7,1,230.11206322796673,224.29271213598662
5,61,2,21.0,8,165.90959829348435,159.47138929938743
9,40,10,23.3,1,180.25982088837551,172.85682377225578
2,62,3,71.8,3,233.85145836954854,228.53708568501136
6,42,8,30.9,8,203.96049700911925,193.81929530211426
9,88,9,51.9,3,199.29123093079153,193.89247233591715
9,46,7,67.6,3,265.9239004948467,270.9504269137531
10,49,6,65.7,5,270.0627120761625,276.83330438983546
9,59,3,67.6,8,271.17856240326034,278.1513912692678
3,83,7,71.6,1,212.00585554630945,206.0783771088524
7,54,5,40.7,7,213.3178680082009,204.77432178623255
4,73,6,59.2,7,220.20308798622168,213.1770729822218
3,55,10,49.0,8,215.1233946172553,205.94976609702647
9,39,9,63.0,4,266.0954022551591,270.31843576513455
10,71,9,67.0,4,249.70381839057876,251.11925538841044
3,63,7,62.0,3,217.51917926405207,210.17047439365206
8,39,8,27.5,4,195.11906554621316,185.9794800865284
9,90,8,50.5,6,204.5801361610498,198.8246277152817
8,47,6,63.2,8,268.89356220295167,273.5274820051149
9,88,8,46.9,5,196.3237520785022,190.4534870132953
8,56,7,53.1,3,225.90080596107828,220.1502004578042
4,42,7,55.1,6,236.0245830837594,229.3782013496849
4,72,9,22.5,6,147.77335664589413,145.8951042037763
7,46,9,46.7,3,218.2634207847293,210.6037250217703
3,61,2,47.6,6,202.34635622652644,193.14640197247672
5,62,8,30.8,7,179.38554210368937,171.58769082634825
4,77,4,56.4,3,199.10259806891176,191.83931341558525
9,78,4,32.7,6,181.96899320141586,175.68266832530543
3,79,10,63.1,6,214.6670785707649,207.67302011060613
6,67,2,56.3,6,225.13479720379917,218.81357254055376
4,51,3,65.8,3,239.70386604007524,235.2033342405532
10,40,7,50.5,5,248.88202384957057,246.93044727047018
4,60,8,24.9,4,156.5969045331641,152.46115627331787
2,68,5,22.7,1,128.8340274552406,132.24996614424396
3,81,6,41.8,7,176.41887284946392,169.6988186565122
4,39,1,38.1,7,210.63328467108568,200.10415587881863
8,84,7,70.8,2,231.96262748419676,229.80774324707141
4,54,8,39.5,5,192.6659430382279,183.67251329387983
6,80,3,32.1,8,174.10205601618742,167.81158402875323
2,90,6,47.2,4,165.49844787501237,161.1150492565307
6,49,1,65.4,4,251.87851900116718,250.6918666619145
5,38,10,62.2,5,253.09665468766997,251.17943149993624
5,74,7,24.7,3,144.89563710999568,144.36303373409314
6,75,3,62.6,8,236.28584369019057,232.22062652788316
10,69,8,45.5,1,201.34593330617292,195.2418549756473
10,38,7,57.5,8,273.39809489361437,279.7676114284886
10,74,9,63.3,8,252.75133486577244,254.3552504077529
9,52,6,40.0,5,214.88454526926802,207.19871930549874
9,61,7,50.9,8,237.05743258292742,232.83489510369716
9,39,4,68.8,6,284.3224391295829,296.59171444636314
4,43,10,61.9,7,250.68277204497815,247.68675877292017
2,50,7,48.7,4,202.92934985276273,193.36616137504132
7,80,6,33.5,8,180.0563637489723,173.39994206764942
8,52,8,64.9,5,257.9111657104826,259.57644806554515
7,81,5,33.2,5,169.2933788460802,164.42626370854612
4,61,10,65.8,2,226.59510384379547,220.83780006822948
3,62,2,35.8,2,166.42917765756437,160.6808667099811
3,87,9,70.2,1,205.51743861007955,199.52613979480765
2,75,4,18.4,3,121.11011924944148,127.01679793137427
8,55,4,59.2,5,245.2088091116457,242.91823919212038
2,53,2,69.7,4,241.0376259036288,236.27237148913753
5,63,6,36.5,7,189.6825767570519,181.12749676752566
6,63,4,65.4,1,229.67171775704668,225.0461953634678
5,67,2,15.9,3,135.18440777567469,136.7244532794614
9,38,6,36.7,5,220.79437034861064,212.66325807813644
10,64,4,20.8,5,172.23754663345196,166.43332219098156
2,42,5,18.5,2,146.63446151057224,143.713121526719
4,66,9,43.6,1,177.16158259789373,170.7936869904062
7,79,7,68.1,5,236.85660707217875,234.38801041813966
3,79,5,47.6,8,192.50221214544177,184.29765946447472
8,55,5,45.4,3,212.52521838481573,205.07065284744976
4,76,1,21.1,8,149.4058849192346,146.84833513800888
3,71,5,59.5,6,215.68590663181857,208.01404217439747
4,40,10,26.5,2,170.3207861413866,163.09239746521203
3,88,6,71.4,5,220.13082123084357,214.49308715196605
10,56,4,37.7,4,208.07073859886657,200.54193678759142
9,68,3,53.4,3,220.58936737295826,215.07823200044564
5,39,6,56.6,2,232.8186878372489,226.45377296406792
9,82,3,61.3,8,239.2418265284836,237.13807554359684
10,59,4,65.8,5,261.918169887095,266.1006938321997
10,74,7,35.9,7,197.98102427671267,190.9034394248313
3,62,2,29.0,8,172.54109016415327,164.86187412841926
9,86,3,27.7,4,159.37720814624103,156.77996122018766
8,83,5,51.8,2,197.1584714906976,191.2781614391261
4,62,2,21.5,4,149.48229524057493,146.82445135070972
6,63,6,24.5,5,164.42594121190922,159.11819673305013
10,79,9,34.8,5,184.8567240549234,178.94823960154827
6,51,6,33.1,7,197.49954836406567,188.09374499950317
5,90,1,26.9,7,148.90408991217186,147.4986676354779
7,52,9,37.1,1,188.50821968313795,180.90430813950834
8,69,4,33.7,5,184.68457957067346,177.65039932172797
6,68,3,17.5,5,147.34157605200676,145.64741471785544
3,62,6,35.5,3,168.3139935952697,162.21605540219494
4,57,5,68.5,3,239.25216989273588,235.2301358746982
10,87,6,47.9,7,209.61695231502387,203.8474911283809
2,79,3,17.7,3,116.48472129518883,124.12456175787787
8,86,9,60.2,1,206.5983589312135,201.56969279889006
6,89,3,26.0,7,151.54448239184927,149.7015241353813
5,48,2,61.1,6,246.9155134308869,243.4359351813668
9,54,4,27.3,4,186.2520904445596,178.5244598779762
3,82,5,36.6,3,153.19602381635917,150.88343732500752
7,75,8,23.3,4,152.031001273227,150.08735394320632
9,71,9,61.0,3,231.322961033855,228.02912010415776
7,70,6,16.0,3,139.72261008035963,140.54185992325498
4,88,8,56.3,8,204.47764503423494,197.18847549779713
3,40,3,19.9,1,152.05182828551574,148.00762321744043
3,56,6,36.0,3,174.47689987821136,167.19380789774831
3,62,7,31.4,7,173.03181793117056,165.60450388951605
5,74,3,67.1,8,241.85344125435455,238.79396931721516
8,56,6,23.7,7,182.99845007102914,174.95129205917166
3,41,1,23.5,3,164.7022226891164,157.8418009228979
7,63,1,58.8,1,221.52652866422636,215.72116535081088
5,82,8,33.8,2,151.85292725014205,150.35189546878678
2,86,9,24.4,6,131.5386119041301,134.38032525376124
8,53,3,48.5,1,214.16349566256832,207.06733923571
2,55,10,37.3,6,182.76560633971798,173.96076818161228
3,54,3,19.3,7,157.75328282869003,152.29306556404094
6,56,1,30.7,1,170.48839405022304,164.41876105135879
10,63,4,55.0,2,228.45778507475853,224.24873246463557
6,70,6,28.3,2,156.04465555862967,153.1375264767107
9,38,7,33.8,1,202.44515456815157,193.983542364854
5,52,3,64.7,2,237.41597229818208,232.95237734550685
6,70,6,31.3,6,174.40497617451337,167.92220867722014
2,85,3,31.6,5,143.96467731862728,143.40025183836198
8,44,9,70.5,2,265.8016006696948,270.70019904292826
6,41,1,38.2,6,213.58689424805937,203.99304828281643
6,72,8,71.1,7,250.95157550494716,251.02844009796468
7,88,5,71.4,3,229.31379522641865,226.41708336360801
10,78,2,49.7,2,205.7274257667887,200.01436374295483
5,67,8,56.5,1,204.7687162426981,197.6765538150898
7,67,10,41.2,4,192.57129973787426,185.23788592515703
7,88,5,45.6,1,174.05273115397682,169.73615347829656
2,73,3,49.8,6,192.07525592021094,183.64190880026126
